chemical_name	analysismode	mz	rt	compound_id
290.18388_3.704	HILIC_POS	290.18388	3.704	C003879
129.04273_3.504	HILIC_POS	129.04273	3.504	C003880
691.84761_4.681	HILIC_POS	691.84761	4.681	C003881
775.98396_4.606	HILIC_POS	775.98396	4.606	C003882
432.23008_4.337	HILIC_POS	432.23008	4.337	C003883
214.07753_3.823	HILIC_POS	214.07753	3.823	C003884
194.13058_0.888	HILIC_POS	194.13058	0.888	C003885
227.1887_3.678	HILIC_POS	227.1887	3.678	C003886
102.03224_0.994	HILIC_POS	102.03224	0.994	C003887
244.17876_3.05	HILIC_POS	244.17876	3.05	C003888
179.06925_1.55	HILIC_POS	179.06925	1.55	C003889
444.18187_0.638	HILIC_POS	444.18187	0.638	C003890
212.11628_5.139	HILIC_POS	212.11628	5.139	C003891
342.09221_0.666	HILIC_POS	342.09221	0.666	C003892
1372.85084_3.727	HILIC_POS	1372.85084	3.727	C003893
86.05682_3.406	HILIC_POS	86.05682	3.406	C003894
271.14208_3.274	HILIC_POS	271.14208	3.274	C003895
595.37323_3.366	HILIC_POS	595.37323	3.366	C003896
228.14748_3.534	HILIC_POS	228.14748	3.534	C003897
264.16867_3.957	HILIC_POS	264.16867	3.957	C003898
207.08955_0.629	HILIC_POS	207.08955	0.629	C003899
251.08316_3.294	HILIC_POS	251.08316	3.294	C003900
266.1744_5.455	HILIC_POS	266.1744	5.455	C003901
168.05099_3.854	HILIC_POS	168.05099	3.854	C003902
303.15056_3.824	HILIC_POS	303.15056	3.824	C003903
111.06882_3.434	HILIC_POS	111.06882	3.434	C003904
1654.03667_3.87	HILIC_POS	1654.03667	3.87	C003905
1610.00985_3.848	HILIC_POS	1610.00985	3.848	C003906
1460.90288_3.779	HILIC_POS	1460.90288	3.779	C003907
234.1006_0.664	HILIC_POS	234.1006	0.664	C003908
1152.71994_3.579	HILIC_POS	1152.71994	3.579	C003909
349.07994_1.562	HILIC_POS	349.07994	1.562	C003910
235.08764_2.59	HILIC_POS	235.08764	2.59	C003911
367.01846_0.595	HILIC_POS	367.01846	0.595	C003912
390.08926_3.62	HILIC_POS	390.08926	3.62	C003913
420.10365_1.399	HILIC_POS	420.10365	1.399	C003914
347.1266_0.757	HILIC_POS	347.1266	0.757	C003915
192.08995_1.277	HILIC_POS	192.08995	1.277	C003916
123.03558_1.052	HILIC_POS	123.03558	1.052	C003917
247.08039_3.779	HILIC_POS	247.08039	3.779	C003918
151.09981_4.818	HILIC_POS	151.09981	4.818	C003919
94.05369_3.553	HILIC_POS	94.05369	3.553	C003920
326.19581_3.312	HILIC_POS	326.19581	3.312	C003921
118.00904_3.924	HILIC_POS	118.00904	3.924	C003922
398.30083_4.016	HILIC_POS	398.30083	4.016	C003923
129.09032_3.948	HILIC_POS	129.09032	3.948	C003924
1416.87694_3.751	HILIC_POS	1416.87694	3.751	C003925
535.82906_4.672	HILIC_POS	535.82906	4.672	C003926
95.08214_3.499	HILIC_POS	95.08214	3.499	C003927
469.85683_4.756	HILIC_POS	469.85683	4.756	C003928
258.11235_2.063	HILIC_POS	258.11235	2.063	C003929
223.08423_0.891	HILIC_POS	223.08423	0.891	C003930
86.08513_6.327	HILIC_POS	86.08513	6.327	C003931
170.10558_4.754	HILIC_POS	170.10558	4.754	C003932
242.10143_2.021	HILIC_POS	242.10143	2.021	C003933
127.09979_4.194	HILIC_POS	127.09979	4.194	C003934
476.2058_0.669	HILIC_POS	476.2058	0.669	C003935
349.15295_3.791	HILIC_POS	349.15295	3.791	C003936
391.18444_1.567	HILIC_POS	391.18444	1.567	C003937
99.03253_1.606	HILIC_POS	99.03253	1.606	C003938
373.08395_3.304	HILIC_POS	373.08395	3.304	C003939
393.20172_2.929	HILIC_POS	393.20172	2.929	C003940
215.09044_1.989	HILIC_POS	215.09044	1.989	C003941
628.38269_3.031	HILIC_POS	628.38269	3.031	C003942
349.08011_0.91	HILIC_POS	349.08011	0.91	C003943
284.07738_3.035	HILIC_POS	284.07738	3.035	C003944
291.11107_1.135	HILIC_POS	291.11107	1.135	C003945
305.13007_3.38	HILIC_POS	305.13007	3.38	C003946
485.83086_4.725	HILIC_POS	485.83086	4.725	C003947
255.01766_0.94	HILIC_POS	255.01766	0.94	C003948
405.90364_4.713	HILIC_POS	405.90364	4.713	C003949
405.90379_4.641	HILIC_POS	405.90379	4.641	C003950
269.18361_1.344	HILIC_POS	269.18361	1.344	C003951
139.07455_4.767	HILIC_POS	139.07455	4.767	C003952
201.17285_3.014	HILIC_POS	201.17285	3.014	C003953
423.21125_3.352	HILIC_POS	423.21125	3.352	C003954
267.09269_2.237	HILIC_POS	267.09269	2.237	C003955
101.04765_3.74	HILIC_POS	101.04765	3.74	C003956
234.1619_1.527	HILIC_POS	234.1619	1.527	C003957
225.13606_2.077	HILIC_POS	225.13606	2.077	C003958
408.1095_3.57	HILIC_POS	408.1095	3.57	C003959
427.29435_3.996	HILIC_POS	427.29435	3.996	C003960
322.11436_3.608	HILIC_POS	322.11436	3.608	C003961
233.07778_3.596	HILIC_POS	233.07778	3.596	C003962
382.13516_2.184	HILIC_POS	382.13516	2.184	C003963
149.07009_2.617	HILIC_POS	149.07009	2.617	C003964
252.15871_5.552	HILIC_POS	252.15871	5.552	C003965
440.19188_1.549	HILIC_POS	440.19188	1.549	C003966
76.76055_2.574	HILIC_POS	76.76055	2.574	C003967
578.36464_4.566	HILIC_POS	578.36464	4.566	C003968
484.0853_2.897	HILIC_POS	484.0853	2.897	C003969
261.11118_1.353	HILIC_POS	261.11118	1.353	C003970
89.04831_3.493	HILIC_POS	89.04831	3.493	C003971
709.95525_4.701	HILIC_POS	709.95525	4.701	C003972
159.0464_2.067	HILIC_POS	159.0464	2.067	C003973
401.15383_3.177	HILIC_POS	401.15383	3.177	C003974
284.08623_4.526	HILIC_POS	284.08623	4.526	C003975
569.91008_4.73	HILIC_POS	569.91008	4.73	C003976
172.12126_3.508	HILIC_POS	172.12126	3.508	C003977
512.29256_4.184	HILIC_POS	512.29256	4.184	C003978
413.21006_3.799	HILIC_POS	413.21006	3.799	C003979
75.06918_4.063	HILIC_POS	75.06918	4.063	C003980
200.09081_0.929	HILIC_POS	200.09081	0.929	C003981
389.23583_3.493	HILIC_POS	389.23583	3.493	C003982
268.14261_3.287	HILIC_POS	268.14261	3.287	C003983
101.08461_5.093	HILIC_POS	101.08461	5.093	C003984
178.1106_3.18	HILIC_POS	178.1106	3.18	C003985
267.09546_3.923	HILIC_POS	267.09546	3.923	C003986
1813.11302_3.971	HILIC_POS	1813.11302	3.971	C003987
110.10985_0.643	HILIC_POS	110.10985	0.643	C003988
251.08314_3.136	HILIC_POS	251.08314	3.136	C003989
359.23119_3.991	HILIC_POS	359.23119	3.991	C003990
130.11063_1.074	HILIC_POS	130.11063	1.074	C003991
453.3069_3.954	HILIC_POS	453.3069	3.954	C003992
583.80748_4.739	HILIC_POS	583.80748	4.739	C003993
218.10554_0.648	HILIC_POS	218.10554	0.648	C003994
294.12185_3.576	HILIC_POS	294.12185	3.576	C003995
407.216_0.897	HILIC_POS	407.216	0.897	C003996
146.10942_0.886	HILIC_POS	146.10942	0.886	C003997
168.06169_4.722	HILIC_POS	168.06169	4.722	C003998
189.07897_3.264	HILIC_POS	189.07897	3.264	C003999
437.22841_3.513	HILIC_POS	437.22841	3.513	C004000
343.25886_1.099	HILIC_POS	343.25886	1.099	C004001
161.08398_0.64	HILIC_POS	161.08398	0.64	C004002
352.11383_3.208	HILIC_POS	352.11383	3.208	C004003
164.08379_0.71	HILIC_POS	164.08379	0.71	C004004
284.11977_3.07	HILIC_POS	284.11977	3.07	C004005
104.06719_3.749	HILIC_POS	104.06719	3.749	C004006
97.97741_3.803	HILIC_POS	97.97741	3.803	C004007
224.1525_1.062	HILIC_POS	224.1525	1.062	C004008
163.12098_4.781	HILIC_POS	163.12098	4.781	C004009
266.13664_3.503	HILIC_POS	266.13664	3.503	C004010
505.20165_3.423	HILIC_POS	505.20165	3.423	C004011
269.09339_3.814	HILIC_POS	269.09339	3.814	C004012
111.05496_3.421	HILIC_POS	111.05496	3.421	C004013
127.01887_2.907	HILIC_POS	127.01887	2.907	C004014
421.87763_4.748	HILIC_POS	421.87763	4.748	C004015
461.19011_2.045	HILIC_POS	461.19011	2.045	C004016
83.03781_0.652	HILIC_POS	83.03781	0.652	C004017
412.17124_1.454	HILIC_POS	412.17124	1.454	C004018
91.04213_0.842	HILIC_POS	91.04213	0.842	C004019
343.24784_3.102	HILIC_POS	343.24784	3.102	C004020
633.80593_4.686	HILIC_POS	633.80593	4.686	C004021
246.12186_3.87	HILIC_POS	246.12186	3.87	C004022
143.06285_3.841	HILIC_POS	143.06285	3.841	C004023
397.14271_1.209	HILIC_POS	397.14271	1.209	C004024
510.15745_3.439	HILIC_POS	510.15745	3.439	C004025
299.11458_1.927	HILIC_POS	299.11458	1.927	C004026
186.13716_5.989	HILIC_POS	186.13716	5.989	C004027
249.09369_3.719	HILIC_POS	249.09369	3.719	C004028
222.13682_3.595	HILIC_POS	222.13682	3.595	C004029
322.25096_0.853	HILIC_POS	322.25096	0.853	C004030
165.09021_3.591	HILIC_POS	165.09021	3.591	C004031
298.17571_5.732	HILIC_POS	298.17571	5.732	C004032
421.17107_2.962	HILIC_POS	421.17107	2.962	C004033
190.07221_2.962	HILIC_POS	190.07221	2.962	C004034
214.1318_3.618	HILIC_POS	214.1318	3.618	C004035
181.04089_3.567	HILIC_POS	181.04089	3.567	C004036
513.20745_2.098	HILIC_POS	513.20745	2.098	C004037
77.07343_4.417	HILIC_POS	77.07343	4.417	C004038
424.17107_1.421	HILIC_POS	424.17107	1.421	C004039
357.10668_1.154	HILIC_POS	357.10668	1.154	C004040
219.03641_1.28	HILIC_POS	219.03641	1.28	C004041
1698.06319_3.883	HILIC_POS	1698.06319	3.883	C004042
346.1566_3.775	HILIC_POS	346.1566	3.775	C004043
297.15782_4.089	HILIC_POS	297.15782	4.089	C004044
111.04368_3.206	HILIC_POS	111.04368	3.206	C004045
247.1899_5.722	HILIC_POS	247.1899	5.722	C004046
341.08006_3.152	HILIC_POS	341.08006	3.152	C004047
271.14205_4.082	HILIC_POS	271.14205	4.082	C004048
75.03282_3.138	HILIC_POS	75.03282	3.138	C004049
487.907_4.72	HILIC_POS	487.907	4.72	C004050
184.0228_1.096	HILIC_POS	184.0228	1.096	C004051
435.24773_3.199	HILIC_POS	435.24773	3.199	C004052
378.15019_1.977	HILIC_POS	378.15019	1.977	C004053
146.06912_3.357	HILIC_POS	146.06912	3.357	C004054
174.07932_3.031	HILIC_POS	174.07932	3.031	C004055
406.15284_2.209	HILIC_POS	406.15284	2.209	C004056
475.22459_3.008	HILIC_POS	475.22459	3.008	C004057
229.077_0.93	HILIC_POS	229.077	0.93	C004058
326.08323_2.228	HILIC_POS	326.08323	2.228	C004059
560.27977_4.19	HILIC_POS	560.27977	4.19	C004060
349.06258_3.033	HILIC_POS	349.06258	3.033	C004061
675.87376_4.661	HILIC_POS	675.87376	4.661	C004062
212.11601_2.965	HILIC_POS	212.11601	2.965	C004063
302.19543_3.018	HILIC_POS	302.19543	3.018	C004064
659.89982_4.643	HILIC_POS	659.89982	4.643	C004065
670.2664_3.693	HILIC_POS	670.2664	3.693	C004066
84.04113_2.971	HILIC_POS	84.04113	2.971	C004067
1435.88401_4.585	HILIC_POS	1435.88401	4.585	C004068
206.1055_1.044	HILIC_POS	206.1055	1.044	C004069
144.05337_3.745	HILIC_POS	144.05337	3.745	C004070
102.01435_1.867	HILIC_POS	102.01435	1.867	C004071
395.18081_2.861	HILIC_POS	395.18081	2.861	C004072
109.05315_3.049	HILIC_POS	109.05315	3.049	C004073
142.11054_1.291	HILIC_POS	142.11054	1.291	C004074
1020.6423_3.416	HILIC_POS	1020.6423	3.416	C004075
164.08378_3.214	HILIC_POS	164.08378	3.214	C004076
135.0796_3.684	HILIC_POS	135.0796	3.684	C004077
94.05311_3.681	HILIC_POS	94.05311	3.681	C004078
353.22049_3.795	HILIC_POS	353.22049	3.795	C004079
405.05214_0.821	HILIC_POS	405.05214	0.821	C004080
195.08933_2.647	HILIC_POS	195.08933	2.647	C004081
397.08612_0.972	HILIC_POS	397.08612	0.972	C004082
313.83734_4.674	HILIC_POS	313.83734	4.674	C004083
329.16614_0.74	HILIC_POS	329.16614	0.74	C004084
394.16881_3.042	HILIC_POS	394.16881	3.042	C004085
151.07453_1.122	HILIC_POS	151.07453	1.122	C004086
118.05332_3.401	HILIC_POS	118.05332	3.401	C004087
837.31215_3.98	HILIC_POS	837.31215	3.98	C004088
262.13197_3.658	HILIC_POS	262.13197	3.658	C004089
301.0258_1.138	HILIC_POS	301.0258	1.138	C004090
417.23658_0.85	HILIC_POS	417.23658	0.85	C004091
120.03263_3.486	HILIC_POS	120.03263	3.486	C004092
204.11333_4.19	HILIC_POS	204.11333	4.19	C004093
278.11592_0.908	HILIC_POS	278.11592	0.908	C004094
674.15771_2.601	HILIC_POS	674.15771	2.601	C004095
283.88185_4.324	HILIC_POS	283.88185	4.324	C004096
230.16336_3.107	HILIC_POS	230.16336	3.107	C004097
375.1171_3.403	HILIC_POS	375.1171	3.403	C004098
169.03726_2.891	HILIC_POS	169.03726	2.891	C004099
463.2946_3.172	HILIC_POS	463.2946	3.172	C004100
560.35789_2.979	HILIC_POS	560.35789	2.979	C004101
132.09802_3.461	HILIC_POS	132.09802	3.461	C004102
125.01476_0.746	HILIC_POS	125.01476	0.746	C004103
230.10928_5.929	HILIC_POS	230.10928	5.929	C004104
276.13235_4.014	HILIC_POS	276.13235	4.014	C004105
689.21007_2.902	HILIC_POS	689.21007	2.902	C004106
112.10035_5.724	HILIC_POS	112.10035	5.724	C004107
527.31021_2.207	HILIC_POS	527.31021	2.207	C004108
1467.83298_4.614	HILIC_POS	1467.83298	4.614	C004109
245.13759_3.99	HILIC_POS	245.13759	3.99	C004110
477.1638_2.926	HILIC_POS	477.1638	2.926	C004111
472.22496_3.883	HILIC_POS	472.22496	3.883	C004112
335.13707_3.785	HILIC_POS	335.13707	3.785	C004113
477.14759_1.499	HILIC_POS	477.14759	1.499	C004114
133.08915_4.184	HILIC_POS	133.08915	4.184	C004115
118.05095_3.799	HILIC_POS	118.05095	3.799	C004116
370.11125_1.829	HILIC_POS	370.11125	1.829	C004117
282.03458_3.61	HILIC_POS	282.03458	3.61	C004118
535.24238_1.295	HILIC_POS	535.24238	1.295	C004119
376.18896_1.041	HILIC_POS	376.18896	1.041	C004120
329.8109_4.79	HILIC_POS	329.8109	4.79	C004121
167.08065_2.687	HILIC_POS	167.08065	2.687	C004122
323.17345_3.753	HILIC_POS	323.17345	3.753	C004123
172.01364_3.803	HILIC_POS	172.01364	3.803	C004124
241.0698_3.665	HILIC_POS	241.0698	3.665	C004125
306.11974_3.224	HILIC_POS	306.11974	3.224	C004126
254.10144_3.812	HILIC_POS	254.10144	3.812	C004127
639.16647_2.011	HILIC_POS	639.16647	2.011	C004128
805.5631_3.316	HILIC_POS	805.5631	3.316	C004129
289.18906_4.005	HILIC_POS	289.18906	4.005	C004130
186.07214_0.655	HILIC_POS	186.07214	0.655	C004131
437.26336_3.209	HILIC_POS	437.26336	3.209	C004132
2007.24938_4.036	HILIC_POS	2007.24938	4.036	C004133
547.2848_3.337	HILIC_POS	547.2848	3.337	C004134
367.96632_4.626	HILIC_POS	367.96632	4.626	C004135
142.06218_3.644	HILIC_POS	142.06218	3.644	C004136
362.2056_2.58	HILIC_POS	362.2056	2.58	C004137
88.03193_1.811	HILIC_POS	88.03193	1.811	C004138
180.07848_0.893	HILIC_POS	180.07848	0.893	C004139
407.13077_1.293	HILIC_POS	407.13077	1.293	C004140
172.66454_3.501	HILIC_POS	172.66454	3.501	C004141
148.0637_3.047	HILIC_POS	148.0637	3.047	C004142
294.15825_3.829	HILIC_POS	294.15825	3.829	C004143
317.22045_3.87	HILIC_POS	317.22045	3.87	C004144
213.06359_3.529	HILIC_POS	213.06359	3.529	C004145
171.07549_4.145	HILIC_POS	171.07549	4.145	C004146
282.0421_1.292	HILIC_POS	282.0421	1.292	C004147
87.03272_3.309	HILIC_POS	87.03272	3.309	C004148
317.20289_3.561	HILIC_POS	317.20289	3.561	C004149
80.06333_0.891	HILIC_POS	80.06333	0.891	C004150
503.20108_2.666	HILIC_POS	503.20108	2.666	C004151
630.16792_1.525	HILIC_POS	630.16792	1.525	C004152
206.06889_2.184	HILIC_POS	206.06889	2.184	C004153
519.85517_4.649	HILIC_POS	519.85517	4.649	C004154
240.04165_3.505	HILIC_POS	240.04165	3.505	C004155
114.11592_1.568	HILIC_POS	114.11592	1.568	C004156
196.12111_2.988	HILIC_POS	196.12111	2.988	C004157
199.07999_4.658	HILIC_POS	199.07999	4.658	C004158
318.11798_3.823	HILIC_POS	318.11798	3.823	C004159
731.78258_4.725	HILIC_POS	731.78258	4.725	C004160
451.15333_4.012	HILIC_POS	451.15333	4.012	C004161
1064.66884_3.455	HILIC_POS	1064.66884	3.455	C004162
208.10991_3.032	HILIC_POS	208.10991	3.032	C004163
290.06172_3.123	HILIC_POS	290.06172	3.123	C004164
314.1478_1.759	HILIC_POS	314.1478	1.759	C004165
126.07945_3.958	HILIC_POS	126.07945	3.958	C004166
186.0892_3.94	HILIC_POS	186.0892	3.94	C004167
145.11035_3.437	HILIC_POS	145.11035	3.437	C004168
127.02052_1.15	HILIC_POS	127.02052	1.15	C004169
264.18971_2.975	HILIC_POS	264.18971	2.975	C004170
521.33538_0.687	HILIC_POS	521.33538	0.687	C004171
192.0813_1.024	HILIC_POS	192.0813	1.024	C004172
216.0492_0.945	HILIC_POS	216.0492	0.945	C004173
380.08497_3.582	HILIC_POS	380.08497	3.582	C004174
159.0684_3.589	HILIC_POS	159.0684	3.589	C004175
118.00914_3.538	HILIC_POS	118.00914	3.538	C004176
486.32805_4.596	HILIC_POS	486.32805	4.596	C004177
171.03192_1.802	HILIC_POS	171.03192	1.802	C004178
355.27294_3.602	HILIC_POS	355.27294	3.602	C004179
157.12325_3.622	HILIC_POS	157.12325	3.622	C004180
381.25177_3.748	HILIC_POS	381.25177	3.748	C004181
121.95721_4.618	HILIC_POS	121.95721	4.618	C004182
472.09821_3.646	HILIC_POS	472.09821	3.646	C004183
171.06551_3.552	HILIC_POS	171.06551	3.552	C004184
94.00598_0.89	HILIC_POS	94.00598	0.89	C004185
449.20895_3.037	HILIC_POS	449.20895	3.037	C004186
361.17525_3.008	HILIC_POS	361.17525	3.008	C004187
293.12954_0.779	HILIC_POS	293.12954	0.779	C004188
461.17786_1.281	HILIC_POS	461.17786	1.281	C004189
93.03472_5.784	HILIC_POS	93.03472	5.784	C004190
343.23625_3.793	HILIC_POS	343.23625	3.793	C004191
698.11861_0.714	HILIC_POS	698.11861	0.714	C004192
353.1704_4.052	HILIC_POS	353.1704	4.052	C004193
345.22669_4.198	HILIC_POS	345.22669	4.198	C004194
181.06182_1.114	HILIC_POS	181.06182	1.114	C004195
419.10442_3.135	HILIC_POS	419.10442	3.135	C004196
250.12058_3.028	HILIC_POS	250.12058	3.028	C004197
125.06028_3.047	HILIC_POS	125.06028	3.047	C004198
284.17764_0.651	HILIC_POS	284.17764	0.651	C004199
134.08453_4.83	HILIC_POS	134.08453	4.83	C004200
383.9402_4.62	HILIC_POS	383.9402	4.62	C004201
232.10586_3.648	HILIC_POS	232.10586	3.648	C004202
651.91311_4.682	HILIC_POS	651.91311	4.682	C004203
248.06429_3.776	HILIC_POS	248.06429	3.776	C004204
380.18087_3.933	HILIC_POS	380.18087	3.933	C004205
799.94514_4.602	HILIC_POS	799.94514	4.602	C004206
85.90207_4.755	HILIC_POS	85.90207	4.755	C004207
340.09469_3.402	HILIC_POS	340.09469	3.402	C004208
312.16911_3.444	HILIC_POS	312.16911	3.444	C004209
554.34648_3.555	HILIC_POS	554.34648	3.555	C004210
283.13198_1.001	HILIC_POS	283.13198	1.001	C004211
206.09036_3.197	HILIC_POS	206.09036	3.197	C004212
135.03096_1.795	HILIC_POS	135.03096	1.795	C004213
240.11118_3.279	HILIC_POS	240.11118	3.279	C004214
177.12655_4.057	HILIC_POS	177.12655	4.057	C004215
434.15533_1.633	HILIC_POS	434.15533	1.633	C004216
440.14359_2.87	HILIC_POS	440.14359	2.87	C004217
1108.69472_3.48	HILIC_POS	1108.69472	3.48	C004218
271.08809_0.67	HILIC_POS	271.08809	0.67	C004219
90.01461_3.546	HILIC_POS	90.01461	3.546	C004220
238.13162_2.813	HILIC_POS	238.13162	2.813	C004221
262.08004_3.781	HILIC_POS	262.08004	3.781	C004222
281.13798_3.673	HILIC_POS	281.13798	3.673	C004223
492.20071_0.676	HILIC_POS	492.20071	0.676	C004224
244.10605_3.937	HILIC_POS	244.10605	3.937	C004225
270.07037_4.375	HILIC_POS	270.07037	4.375	C004226
236.15259_6.006	HILIC_POS	236.15259	6.006	C004227
179.04426_2.7	HILIC_POS	179.04426	2.7	C004228
155.05817_0.623	HILIC_POS	155.05817	0.623	C004229
205.11025_3.649	HILIC_POS	205.11025	3.649	C004230
350.17325_0.653	HILIC_POS	350.17325	0.653	C004231
94.00609_3.03	HILIC_POS	94.00609	3.03	C004232
174.07927_3.457	HILIC_POS	174.07927	3.457	C004233
217.0505_4.663	HILIC_POS	217.0505	4.663	C004234
222.16183_0.882	HILIC_POS	222.16183	0.882	C004235
84.02187_3.742	HILIC_POS	84.02187	3.742	C004236
480.23192_3.489	HILIC_POS	480.23192	3.489	C004237
183.08954_2.876	HILIC_POS	183.08954	2.876	C004238
298.15333_3.615	HILIC_POS	298.15333	3.615	C004239
436.14904_3.073	HILIC_POS	436.14904	3.073	C004240
89.04831_3.206	HILIC_POS	89.04831	3.206	C004241
302.19588_3.306	HILIC_POS	302.19588	3.306	C004242
617.83202_4.666	HILIC_POS	617.83202	4.666	C004243
473.26329_3.085	HILIC_POS	473.26329	3.085	C004244
95.0615_3.553	HILIC_POS	95.0615	3.553	C004245
423.18941_3.737	HILIC_POS	423.18941	3.737	C004246
857.98686_4.616	HILIC_POS	857.98686	4.616	C004247
268.10597_2.903	HILIC_POS	268.10597	2.903	C004248
650.23918_3.491	HILIC_POS	650.23918	3.491	C004249
2050.27227_4.057	HILIC_POS	2050.27227	4.057	C004250
603.23837_3.68	HILIC_POS	603.23837	3.68	C004251
204.08979_1.187	HILIC_POS	204.08979	1.187	C004252
213.09708_2.314	HILIC_POS	213.09708	2.314	C004253
264.03184_2.972	HILIC_POS	264.03184	2.972	C004254
272.15277_3.278	HILIC_POS	272.15277	3.278	C004255
165.04601_3.942	HILIC_POS	165.04601	3.942	C004256
371.06838_1.16	HILIC_POS	371.06838	1.16	C004257
220.08489_3.033	HILIC_POS	220.08489	3.033	C004258
791.95788_4.622	HILIC_POS	791.95788	4.622	C004259
316.20436_0.909	HILIC_POS	316.20436	0.909	C004260
407.2163_3.331	HILIC_POS	407.2163	3.331	C004261
298.12793_4.024	HILIC_POS	298.12793	4.024	C004262
316.20457_1.298	HILIC_POS	316.20457	1.298	C004263
100.07228_3.334	HILIC_POS	100.07228	3.334	C004264
2138.3236_4.102	HILIC_POS	2138.3236	4.102	C004265
239.08248_3.765	HILIC_POS	239.08248	3.765	C004266
369.25184_3.758	HILIC_POS	369.25184	3.758	C004267
224.04318_0.975	HILIC_POS	224.04318	0.975	C004268
645.40932_3.007	HILIC_POS	645.40932	3.007	C004269
324.12132_0.893	HILIC_POS	324.12132	0.893	C004270
113.12072_4.905	HILIC_POS	113.12072	4.905	C004271
146.07169_0.845	HILIC_POS	146.07169	0.845	C004272
193.08508_3.589	HILIC_POS	193.08508	3.589	C004273
322.03017_3.591	HILIC_POS	322.03017	3.591	C004274
143.12612_3.843	HILIC_POS	143.12612	3.843	C004275
386.15477_1.391	HILIC_POS	386.15477	1.391	C004276
381.16414_0.88	HILIC_POS	381.16414	0.88	C004277
631.39375_3.072	HILIC_POS	631.39375	3.072	C004278
368.24269_6.949	HILIC_POS	368.24269	6.949	C004279
222.07517_1.051	HILIC_POS	222.07517	1.051	C004280
1989.21778_4.05	HILIC_POS	1989.21778	4.05	C004281
468.19829_0.911	HILIC_POS	468.19829	0.911	C004282
799.94579_4.687	HILIC_POS	799.94579	4.687	C004283
323.15862_5.004	HILIC_POS	323.15862	5.004	C004284
315.08915_2.881	HILIC_POS	315.08915	2.881	C004285
283.08801_3.081	HILIC_POS	283.08801	3.081	C004286
874.35494_3.594	HILIC_POS	874.35494	3.594	C004287
1599.88976_4.612	HILIC_POS	1599.88976	4.612	C004288
397.02652_2.864	HILIC_POS	397.02652	2.864	C004289
415.30894_3.614	HILIC_POS	415.30894	3.614	C004290
93.0254_4.027	HILIC_POS	93.0254	4.027	C004291
212.12728_3.11	HILIC_POS	212.12728	3.11	C004292
303.14711_0.633	HILIC_POS	303.14711	0.633	C004293
479.27388_3.155	HILIC_POS	479.27388	3.155	C004294
388.17427_3.451	HILIC_POS	388.17427	3.451	C004295
376.10577_4.085	HILIC_POS	376.10577	4.085	C004296
128.13141_1.541	HILIC_POS	128.13141	1.541	C004297
477.18564_3.285	HILIC_POS	477.18564	3.285	C004298
326.18462_4.102	HILIC_POS	326.18462	4.102	C004299
168.41133_3.5	HILIC_POS	168.41133	3.5	C004300
355.18222_0.706	HILIC_POS	355.18222	0.706	C004301
173.90581_3.5	HILIC_POS	173.90581	3.5	C004302
132.09378_2.623	HILIC_POS	132.09378	2.623	C004303
271.17843_3.218	HILIC_POS	271.17843	3.218	C004304
379.18508_3.367	HILIC_POS	379.18508	3.367	C004305
192.10126_3.356	HILIC_POS	192.10126	3.356	C004306
117.08699_3.799	HILIC_POS	117.08699	3.799	C004307
361.15883_3.251	HILIC_POS	361.15883	3.251	C004308
413.10149_4.555	HILIC_POS	413.10149	4.555	C004309
152.09495_6.122	HILIC_POS	152.09495	6.122	C004310
379.11649_1.541	HILIC_POS	379.11649	1.541	C004311
257.10126_3.908	HILIC_POS	257.10126	3.908	C004312
342.19099_3.29	HILIC_POS	342.19099	3.29	C004313
383.14398_3.521	HILIC_POS	383.14398	3.521	C004314
314.14797_3.733	HILIC_POS	314.14797	3.733	C004315
106.0464_3.721	HILIC_POS	106.0464	3.721	C004316
235.07025_1.223	HILIC_POS	235.07025	1.223	C004317
2033.24533_4.037	HILIC_POS	2033.24533	4.037	C004318
226.12018_0.889	HILIC_POS	226.12018	0.889	C004319
641.34198_3.554	HILIC_POS	641.34198	3.554	C004320
429.25779_3.534	HILIC_POS	429.25779	3.534	C004321
226.06212_1.523	HILIC_POS	226.06212	1.523	C004322
2182.34916_4.122	HILIC_POS	2182.34916	4.122	C004323
